Dark scan bias: 
Bias Keithley B (V): -30.000000
0.00000000E+0	1.92160000E-10	6.07400000E-10
1.00000000E+0	1.92260000E-10	5.68090000E-10
2.00000000E+0	1.92390000E-10	5.49030000E-10
3.00000000E+0	1.92460000E-10	5.35580000E-10
4.00000000E+0	1.92490000E-10	5.24660000E-10
5.00000000E+0	1.92520000E-10	5.15460000E-10
6.00000000E+0	1.92600000E-10	5.07310000E-10
7.00000000E+0	1.92660000E-10	5.00110000E-10
8.00000000E+0	1.92720000E-10	4.93860000E-10
9.00000000E+0	1.92730000E-10	4.88150000E-10
1.00000000E+1	1.92750000E-10	4.82990000E-10
1.10000000E+1	1.92820000E-10	4.78270000E-10
1.20000000E+1	1.92810000E-10	4.73960000E-10
1.30000000E+1	1.92860000E-10	4.70010000E-10
1.40000000E+1	1.92900000E-10	4.66420000E-10
1.50000000E+1	1.92880000E-10	4.63240000E-10
1.60000000E+1	1.92890000E-10	4.60090000E-10
1.70000000E+1	1.92970000E-10	4.57350000E-10
1.80000000E+1	1.92960000E-10	4.54700000E-10
1.90000000E+1	1.93020000E-10	4.52210000E-10
2.00000000E+1	1.92980000E-10	4.50090000E-10
2.10000000E+1	1.93040000E-10	4.47980000E-10
2.20000000E+1	1.93000000E-10	4.46070000E-10
2.30000000E+1	1.93050000E-10	4.44210000E-10
2.40000000E+1	1.93050000E-10	4.42520000E-10
2.50000000E+1	1.93100000E-10	4.41000000E-10
2.60000000E+1	1.93050000E-10	4.39550000E-10
2.70000000E+1	1.93110000E-10	4.38010000E-10
2.80000000E+1	1.93100000E-10	4.36760000E-10
2.90000000E+1	1.93090000E-10	4.35630000E-10
3.00000000E+1	1.93140000E-10	4.34550000E-10
3.10000000E+1	1.93140000E-10	4.33410000E-10
3.20000000E+1	1.93140000E-10	4.32440000E-10
3.30000000E+1	1.93160000E-10	4.31600000E-10
3.40000000E+1	1.93100000E-10	4.30610000E-10
3.50000000E+1	1.93100000E-10	4.29750000E-10
3.60000000E+1	1.93140000E-10	4.29010000E-10
3.70000000E+1	1.93140000E-10	4.28230000E-10
3.80000000E+1	1.93130000E-10	4.27620000E-10
3.90000000E+1	1.93280000E-10	4.27030000E-10
4.00000000E+1	1.93430000E-10	4.26760000E-10
4.10000000E+1	1.93540000E-10	4.26530000E-10
4.20000000E+1	1.93670000E-10	4.26230000E-10
4.30000000E+1	1.93850000E-10	4.26060000E-10
4.40000000E+1	1.93960000E-10	4.25890000E-10
4.50000000E+1	1.94040000E-10	4.25480000E-10
4.60000000E+1	1.94030000E-10	4.24970000E-10
4.70000000E+1	1.94020000E-10	4.24540000E-10
4.80000000E+1	1.94050000E-10	4.24060000E-10
4.90000000E+1	1.93970000E-10	4.23660000E-10
5.00000000E+1	1.93940000E-10	4.23350000E-10
