Dark scan bias: 
Bias Keithley B (V): -30.000000
0.00000000E+0	-1.19400000E-13	9.90000000E+37
1.00000000E+0	-2.61000000E-14	1.80236700E-10
2.00000000E+0	-6.50000000E-15	1.19046000E-10
3.00000000E+0	-5.50000000E-15	1.06292100E-10
4.00000000E+0	-2.20000000E-15	9.67372000E-11
5.00000000E+0	-3.70000000E-15	8.85637000E-11
6.00000000E+0	-6.00000000E-16	8.14739000E-11
7.00000000E+0	-3.70000000E-15	7.52528000E-11
8.00000000E+0	4.10000000E-15	6.96707000E-11
9.00000000E+0	-5.00000000E-15	6.47059000E-11
1.00000000E+1	-5.00000000E-15	6.02402000E-11
1.10000000E+1	-1.80000000E-15	5.61438000E-11
1.20000000E+1	1.00000000E-16	5.23786000E-11
1.30000000E+1	-4.30000000E-15	4.89379000E-11
1.40000000E+1	-4.90000000E-15	4.57869000E-11
1.50000000E+1	-5.70000000E-15	4.28966000E-11
1.60000000E+1	-4.30000000E-15	4.02350000E-11
1.70000000E+1	-4.60000000E-15	3.78036000E-11
1.80000000E+1	-2.90000000E-15	3.55246000E-11
1.90000000E+1	-2.80000000E-15	3.34171000E-11
2.00000000E+1	-1.30000000E-15	3.14662000E-11
2.10000000E+1	-2.50000000E-15	2.96470000E-11
2.20000000E+1	-3.70000000E-15	2.79604000E-11
2.30000000E+1	-4.10000000E-15	2.63973000E-11
2.40000000E+1	-1.20000000E-15	2.49280000E-11
2.50000000E+1	-4.90000000E-15	2.35671000E-11
2.60000000E+1	-4.70000000E-15	2.22798000E-11
2.70000000E+1	-1.70000000E-15	2.10981000E-11
2.80000000E+1	-4.70000000E-15	1.99672000E-11
2.90000000E+1	-4.00000000E-15	1.89311000E-11
3.00000000E+1	-7.10000000E-15	1.79407000E-11
3.10000000E+1	-5.70000000E-15	1.70378000E-11
3.20000000E+1	-3.30000000E-15	1.61738000E-11
3.30000000E+1	-1.80000000E-15	1.53647000E-11
3.40000000E+1	-8.00000000E-16	1.46115000E-11
3.50000000E+1	6.00000000E-16	1.38883000E-11
3.60000000E+1	-2.60000000E-15	1.32175000E-11
3.70000000E+1	-9.00000000E-16	1.25704000E-11
3.80000000E+1	-3.00000000E-16	1.19759000E-11
3.90000000E+1	-4.00000000E-16	1.14081000E-11
4.00000000E+1	-1.00000000E-15	1.08870000E-11
4.10000000E+1	1.00000000E-16	1.03775000E-11
4.20000000E+1	-1.00000000E-16	9.91030000E-12
4.30000000E+1	-3.70000000E-15	9.46270000E-12
4.40000000E+1	-3.40000000E-15	9.05350000E-12
4.50000000E+1	-4.20000000E-15	8.66170000E-12
4.60000000E+1	-7.70000000E-15	8.28600000E-12
4.70000000E+1	-7.00000000E-15	7.92230000E-12
4.80000000E+1	-6.70000000E-15	7.58280000E-12
4.90000000E+1	-6.00000000E-15	7.27390000E-12
5.00000000E+1	-4.00000000E-15	6.97210000E-12
