Dark scan bias: 
Bias Keithley B (V): 0.000000
0.00000000E+0	1.67488900E-8	-3.85936000E-11
1.00000000E+0	1.67389900E-8	-3.12729000E-11
2.00000000E+0	1.67301700E-8	-2.43172000E-11
3.00000000E+0	1.67221100E-8	-1.79640000E-11
4.00000000E+0	1.67148900E-8	-1.24529000E-11
5.00000000E+0	1.67088400E-8	-7.66610000E-12
6.00000000E+0	1.67031600E-8	-3.50880000E-12
7.00000000E+0	1.66978000E-8	-2.44000000E-14
8.00000000E+0	1.66927800E-8	3.10380000E-12
9.00000000E+0	1.66882800E-8	5.73280000E-12
1.00000000E+1	1.66842200E-8	7.88110000E-12
1.10000000E+1	1.66803800E-8	9.76450000E-12
1.20000000E+1	1.66766100E-8	1.14953000E-11
1.30000000E+1	1.66733400E-8	1.28979000E-11
1.40000000E+1	1.66705800E-8	1.40442000E-11
1.50000000E+1	1.66669400E-8	1.51086000E-11
1.60000000E+1	1.66639700E-8	1.60802000E-11
1.70000000E+1	1.66616100E-8	1.68343000E-11
1.80000000E+1	1.66593500E-8	1.76163000E-11
1.90000000E+1	1.66566200E-8	1.81856000E-11
2.00000000E+1	1.66541400E-8	1.87054000E-11
2.10000000E+1	1.66521500E-8	1.92553000E-11
2.20000000E+1	1.66497800E-8	1.96895000E-11
2.30000000E+1	1.66477400E-8	2.00038000E-11
2.40000000E+1	1.66459400E-8	2.03960000E-11
2.50000000E+1	1.66440000E-8	2.07674000E-11
2.60000000E+1	1.66423100E-8	2.09526000E-11
2.70000000E+1	1.66403700E-8	2.12352000E-11
2.80000000E+1	1.66386200E-8	2.14928000E-11
2.90000000E+1	1.66367100E-8	2.16487000E-11
3.00000000E+1	1.66359100E-8	2.17602000E-11
3.10000000E+1	1.66338600E-8	2.20146000E-11
3.20000000E+1	1.66324900E-8	2.22371000E-11
3.30000000E+1	1.66310900E-8	2.23866000E-11
3.40000000E+1	1.66295400E-8	2.25218000E-11
3.50000000E+1	1.66280200E-8	2.26890000E-11
3.60000000E+1	1.66267300E-8	2.28770000E-11
3.70000000E+1	1.66253800E-8	2.29815000E-11
3.80000000E+1	1.66241900E-8	2.30198000E-11
3.90000000E+1	1.66229700E-8	2.31794000E-11
4.00000000E+1	1.66218000E-8	2.32365000E-11
4.10000000E+1	1.66209100E-8	2.33114000E-11
4.20000000E+1	1.66194300E-8	2.34356000E-11
4.30000000E+1	1.66182100E-8	2.34973000E-11
4.40000000E+1	1.66175200E-8	2.35139000E-11
4.50000000E+1	1.66163800E-8	2.36345000E-11
4.60000000E+1	1.66153700E-8	2.37504000E-11
4.70000000E+1	1.66144900E-8	2.37755000E-11
4.80000000E+1	1.66134100E-8	2.38036000E-11
4.90000000E+1	1.66124300E-8	2.39242000E-11
5.00000000E+1	1.66111600E-8	2.39142000E-11
