Dark scan bias: 
Bias Keithley B (V): -30.000000
0.00000000E+0	4.36600000E-11	3.12170000E-10
1.00000000E+0	4.38900000E-11	3.16790000E-10
2.00000000E+0	4.38600000E-11	3.35150000E-10
3.00000000E+0	4.38600000E-11	3.39400000E-10
4.00000000E+0	4.39200000E-11	3.24610000E-10
5.00000000E+0	4.40000000E-11	3.36180000E-10
6.00000000E+0	4.39900000E-11	3.30670000E-10
7.00000000E+0	4.40300000E-11	3.46180000E-10
8.00000000E+0	4.40500000E-11	3.31640000E-10
9.00000000E+0	4.40700000E-11	3.15370000E-10
1.00000000E+1	4.41200000E-11	3.30500000E-10
1.10000000E+1	4.41100000E-11	3.35630000E-10
1.20000000E+1	4.41400000E-11	3.36920000E-10
1.30000000E+1	4.41200000E-11	3.00460000E-10
1.40000000E+1	4.41800000E-11	3.24600000E-10
1.50000000E+1	4.41600000E-11	3.24520000E-10
1.60000000E+1	4.41800000E-11	3.38180000E-10
1.70000000E+1	4.42100000E-11	3.00620000E-10
1.80000000E+1	4.42100000E-11	3.38760000E-10
1.90000000E+1	4.42300000E-11	3.33760000E-10
2.00000000E+1	4.42400000E-11	3.21410000E-10
2.10000000E+1	4.42600000E-11	3.32700000E-10
2.20000000E+1	4.43100000E-11	3.13540000E-10
2.30000000E+1	4.42700000E-11	3.12890000E-10
2.40000000E+1	4.43200000E-11	3.12790000E-10
2.50000000E+1	4.43000000E-11	3.22500000E-10
2.60000000E+1	4.43200000E-11	3.43050000E-10
2.70000000E+1	4.43200000E-11	3.42470000E-10
2.80000000E+1	4.43200000E-11	3.42730000E-10
2.90000000E+1	4.43400000E-11	3.29180000E-10
3.00000000E+1	4.43700000E-11	3.22510000E-10
3.10000000E+1	4.44000000E-11	3.18740000E-10
3.20000000E+1	4.44000000E-11	3.29410000E-10
3.30000000E+1	4.43900000E-11	3.30590000E-10
3.40000000E+1	4.44000000E-11	3.49920000E-10
3.50000000E+1	4.44300000E-11	3.08490000E-10
3.60000000E+1	4.43900000E-11	3.34490000E-10
3.70000000E+1	4.44900000E-11	3.33290000E-10
3.80000000E+1	4.44900000E-11	3.19500000E-10
3.90000000E+1	4.44500000E-11	3.41710000E-10
4.00000000E+1	4.44600000E-11	3.14640000E-10
4.10000000E+1	4.44700000E-11	3.45570000E-10
4.20000000E+1	4.44500000E-11	3.48110000E-10
4.30000000E+1	4.44800000E-11	3.41420000E-10
4.40000000E+1	4.45000000E-11	3.36630000E-10
4.50000000E+1	4.45000000E-11	3.32970000E-10
4.60000000E+1	4.45200000E-11	3.47200000E-10
4.70000000E+1	4.45400000E-11	3.47060000E-10
4.80000000E+1	4.45500000E-11	3.37980000E-10
4.90000000E+1	4.45500000E-11	3.29650000E-10
5.00000000E+1	4.45600000E-11	3.15100000E-10
