wavelength(nm)    spectral_current_density(A*m^-2*nm^-1)    error(A*m^-2*nm^-1)
164.5 8.038466949314092e-08 1.0599496259887199e-08
165.5 1.2380532471651928e-07 1.6397744685415246e-08
166.5 8.283259666899617e-08 1.111988584395991e-08
167.5 9.426528062802836e-08 1.27313587049204e-08
168.5 9.879428692309956e-08 1.3340084567837348e-08
169.5 1.2754615709583528e-07 1.743332754395158e-08
170.5 1.4237998984023987e-07 1.968051694270258e-08
171.5 1.402749706226198e-07 1.9693909095522455e-08
172.5 1.527583281073407e-07 2.1695114428034303e-08
173.5 1.4827669671353222e-07 2.1249712774291865e-08
174.5 1.7903565306071876e-07 2.600246597555866e-08
175.5 2.1460096210117343e-07 3.1705388928683273e-08
176.5 2.2652606527081125e-07 3.392038513535874e-08
177.5 2.713085540642077e-07 4.1463788822489776e-08
178.5 2.9632679241636346e-07 4.5907291544486886e-08
179.5 2.955331946175687e-07 4.6689144415714104e-08
180.5 3.687523804803402e-07 5.959030560740231e-08
181.5 4.196476189031938e-07 6.97560611654223e-08
182.5 3.9216455714575933e-07 6.630780027836751e-08
183.5 4.040490064746774e-07 6.998659323952817e-08
184.5 3.38041015838847e-07 6.025338350583683e-08
185.5 3.650413089046552e-07 6.739148807147422e-08
186.5 3.957860628644446e-07 7.608400060228322e-08
187.5 4.1339217602600013e-07 8.326097012800258e-08
188.5 3.6969099384135563e-07 7.889443934803035e-08
189.5 2.5019806756422784e-07 5.772644100896157e-08
190.5 nan nan
191.5 nan nan
192.5 nan nan
193.5 nan nan
194.5 nan nan
190.5 4.802327456796199e-07 1.1330814270237614e-07
191.5 5.00745928120666e-07 1.2035812810163843e-07
192.5 5.241021933070078e-07 1.2851464044726638e-07
193.5 3.9762272014912195e-07 9.949459608562825e-08
194.5 6.346191749709035e-07 1.622572928001172e-07
195.5 6.018593915626952e-07 1.573334405031217e-07
196.5 6.62530447973994e-07 1.7721180867600143e-07
197.5 6.55508763124739e-07 1.7958163896299897e-07
198.5 6.42494125126003e-07 1.8046264220375062e-07
199.5 6.767613819259053e-07 1.9521449295310265e-07
200.5 7.114863480796119e-07 2.1099055208651672e-07
201.5 7.680692526645196e-07 2.3446824288706183e-07
202.5 7.342899444324975e-07 2.3106564581348742e-07
203.5 8.186299069580668e-07 2.659995884251495e-07
204.5 8.709986043428736e-07 2.9278708286652166e-07
205.5 8.590337580672042e-07 2.992729577932578e-07
206.5 8.517549762134615e-07 3.082068804229537e-07
207.5 9.383502368391502e-07 3.535341046837488e-07
208.5 1.0262611821311891e-06 4.0346870688491185e-07
209.5 1.4107869714135718e-06 5.80421236460754e-07
210.5 1.7432465319408569e-06 7.532154715081502e-07
211.5 1.9874967745265906e-06 9.050971291763244e-07
212.5 1.7735974503644987e-06 8.549624248781525e-07
213.5 1.495344835451178e-06 7.667109541274222e-07
214.5 1.9774007885905846e-06 1.0844660195740258e-06
215.5 1.4887071714083348e-06 8.790824495477593e-07
216.5 1.313844855102598e-06 8.418600811391968e-07
217.5 1.1535234490163339e-06 8.096522333369783e-07
218.5 1.461852431044535e-06 1.137097037164946e-06
219.5 1.35378480925726e-06 1.1842396831287576e-06
220.5 1.123952696722503e-06 1.3404478258934167e-06
221.5 7.958062963540959e-07 9.610620514799489e-07
222.5 1.1635693114829567e-06 1.4230439455820523e-06
223.5 1.4701332372629342e-06 1.821011989156941e-06
224.5 1.3414720978372085e-06 1.6831217794876641e-06
225.5 1.175463319950269e-06 1.4940614743990095e-06
226.5 8.180949650690193e-07 1.0535164951530806e-06
227.5 8.248821621264152e-07 1.076339504383229e-06
228.5 1.174913451783793e-06 1.553590927221367e-06
229.5 9.90030863537861e-07 1.3267989630875086e-06
230.5 1.1979328901014899e-06 1.6273052192097244e-06
231.5 1.0246809914411656e-06 1.4111092186647761e-06
232.5 1.0996396740576064e-06 1.5353683883172742e-06
233.5 9.142603604923711e-07 1.2944416337539948e-06
234.5 7.366758158024062e-07 1.0577823267177062e-06
235.5 1.1748679610661703e-06 1.7111012693050024e-06
236.5 8.966992604750876e-07 1.32484273395804e-06
237.5 1.0780011413604742e-06 1.6159537533101732e-06
238.5 7.336168174673159e-07 1.1159371058120522e-06
239.5 9.015442147559277e-07 1.3918110544494116e-06
240.5 8.21672261923278e-07 1.2876153793847306e-06
241.5 9.515522297412996e-07 1.5138568728805338e-06
242.5 1.4192317939334427e-06 2.2926716452316805e-06
243.5 1.282974181327749e-06 2.1048388156347564e-06
244.5 1.2102884143429916e-06 2.016877995464592e-06
245.5 9.442102345165201e-07 1.5985529582152271e-06
246.5 9.354114003312654e-07 1.6091953502781417e-06
247.5 1.0667116959672435e-06 1.8650177439647966e-06
248.5 8.113683570250476e-07 1.4420210492776444e-06
249.5 1.027859885816649e-06 1.8573428454287406e-06
