wavelength(nm)    spectral_current_density(A*m^-2*nm^-1)    error(A*m^-2*nm^-1)
113.5 6.508740516500482e-08 1.0913612027776058e-08
114.5 7.638375076005433e-08 1.1210100284020573e-08
115.5 8.652252449119697e-08 1.1759283269633433e-08
116.5 9.820303309349353e-08 1.1936273468243035e-08
117.5 3.213473412938356e-07 4.7529662458597264e-08
118.5 1.1902263595029596e-07 1.4825824474503827e-08
119.5 1.9133805864695915e-07 2.930668640240263e-08
120.5 5.153740286692248e-07 1.021190398852789e-07
121.5 2.0477034169665077e-05 3.3394169665098207e-06
122.5 1.8677676032998025e-07 2.7123594336365077e-08
123.5 1.1023861041134086e-07 1.6336754342305688e-08
124.5 7.362367609405717e-08 1.1108084553696294e-08
125.5 6.217409297397572e-08 8.407374728232999e-09
126.5 7.485575752136867e-08 1.2632838300939893e-08
127.5 3.672093254353339e-08 4.8530199544950585e-09
128.5 2.6112601039761257e-08 3.3978316527931624e-09
129.5 3.243584621503768e-08 4.546283559044769e-09
130.5 1.9834623986683445e-07 2.6286950140325007e-08
131.5 2.894498127625356e-08 4.0291480135415845e-09
132.5 2.071693322722553e-08 2.8379130654282518e-09
133.5 1.7724392058877853e-07 2.7884562975669823e-08
134.5 1.5296401858910972e-08 2.1644289361036724e-09
135.5 3.183019015768126e-08 3.840104299819594e-09
136.5 1.7662996023544094e-08 2.2517378863480462e-09
137.5 1.7188297795736546e-08 2.2434288381232527e-09
138.5 1.5617922756379355e-08 1.9490567407024635e-09
139.5 3.7060899583139324e-08 5.684763728546186e-09
140.5 2.951466618178879e-08 4.116709768248405e-09
141.5 1.6336848567615407e-08 2.028367908588806e-09
142.5 1.6631289136655943e-08 2.133615616228868e-09
143.5 1.7487127219327132e-08 2.106994129672902e-09
144.5 1.6339937728495976e-08 2.004020658768365e-09
145.5 1.6187309915176073e-08 2.101769917131402e-09
146.5 1.871154561200494e-08 2.235270183457324e-09
147.5 2.2340336856720306e-08 2.678865724666043e-09
148.5 2.167331351429705e-08 2.575620422561305e-09
149.5 1.849272688884029e-08 2.2119589167055444e-09
150.5 1.9742454961119264e-08 2.3132791780884218e-09
151.5 2.0337439320737644e-08 2.4039484744193698e-09
152.5 2.3411266974683905e-08 2.795244307694606e-09
153.5 2.428353961719647e-08 2.863442010549052e-09
154.5 3.864353888492334e-08 4.824526182779235e-09
155.5 3.164292266505423e-08 3.833002039521082e-09
156.5 2.974162467035073e-08 3.4779066762562667e-09
157.5 2.5506008084837016e-08 2.997530847714335e-09
158.5 2.36451629396621e-08 2.7553991754041554e-09
159.5 2.1908089686801093e-08 2.587153695611126e-09
160.5 2.3081121271221924e-08 2.689210043321947e-09
161.5 2.5778556000573315e-08 3.0274819020631685e-09
162.5 2.730033455107915e-08 3.1976753431483813e-09
163.5 2.71259736553692e-08 3.1851773833061667e-09
