Dark scan bias: 
Bias Keithley B (V): -10.000000
0.00000000E+0	2.54000000E-14	5.95107000E-11
1.00000000E+0	3.14000000E-14	2.35800000E-13
2.00000000E+0	3.19000000E-14	1.86100000E-13
3.00000000E+0	3.02000000E-14	1.40300000E-13
4.00000000E+0	3.10000000E-14	1.13600000E-13
5.00000000E+0	2.84000000E-14	1.00000000E-13
6.00000000E+0	3.12000000E-14	9.02000000E-14
7.00000000E+0	2.97000000E-14	7.83000000E-14
8.00000000E+0	3.09000000E-14	7.40000000E-14
9.00000000E+0	3.49000000E-14	7.63000000E-14
1.00000000E+1	3.15000000E-14	7.75000000E-14
1.10000000E+1	3.21000000E-14	7.54000000E-14
1.20000000E+1	3.14000000E-14	7.21000000E-14
1.30000000E+1	3.00000000E-14	7.83000000E-14
1.40000000E+1	3.09000000E-14	7.18000000E-14
1.50000000E+1	2.96000000E-14	7.34000000E-14
1.60000000E+1	2.97000000E-14	7.34000000E-14
1.70000000E+1	2.85000000E-14	7.34000000E-14
1.80000000E+1	3.36000000E-14	7.31000000E-14
1.90000000E+1	3.04000000E-14	7.07000000E-14
2.00000000E+1	3.11000000E-14	6.96000000E-14
2.10000000E+1	3.12000000E-14	6.99000000E-14
2.20000000E+1	2.89000000E-14	7.51000000E-14
2.30000000E+1	3.08000000E-14	6.58000000E-14
2.40000000E+1	3.21000000E-14	7.04000000E-14
2.50000000E+1	3.33000000E-14	7.10000000E-14
2.60000000E+1	3.21000000E-14	6.86000000E-14
2.70000000E+1	3.23000000E-14	6.88000000E-14
2.80000000E+1	2.68000000E-14	6.97000000E-14
2.90000000E+1	3.02000000E-14	6.80000000E-14
3.00000000E+1	3.11000000E-14	6.96000000E-14
3.10000000E+1	3.73000000E-14	7.11000000E-14
3.20000000E+1	3.32000000E-14	6.84000000E-14
3.30000000E+1	2.94000000E-14	7.06000000E-14
3.40000000E+1	3.13000000E-14	6.85000000E-14
3.50000000E+1	3.19000000E-14	7.44000000E-14
3.60000000E+1	2.86000000E-14	6.71000000E-14
3.70000000E+1	3.13000000E-14	7.04000000E-14
3.80000000E+1	3.16000000E-14	7.07000000E-14
3.90000000E+1	3.66000000E-14	8.20000000E-14
4.00000000E+1	3.06000000E-14	6.93000000E-14
4.10000000E+1	3.27000000E-14	7.11000000E-14
4.20000000E+1	3.37000000E-14	6.74000000E-14
4.30000000E+1	3.14000000E-14	6.07000000E-14
4.40000000E+1	2.80000000E-14	6.81000000E-14
4.50000000E+1	3.04000000E-14	6.84000000E-14
4.60000000E+1	1.58000000E-14	7.28000000E-14
4.70000000E+1	3.23000000E-14	6.66000000E-14
4.80000000E+1	3.13000000E-14	6.56000000E-14
4.90000000E+1	3.02000000E-14	6.67000000E-14
5.00000000E+1	3.18000000E-14	6.96000000E-14
