photon_energy_eV    total_yield    yield_error    energy_region
3.09999739 -0.00013431496195201098 8.600353883247925e-06 0
3.19999557 -0.00017913743274779344 1.1470392374588933e-05 0
3.29999963 -0.0003120361863479993 1.998006467760987e-05 0
3.39999866 0.00011118640039982129 0.0001600955914276756 0
3.50000038 0.0011524027939216162 0.0367796828459774 0
3.59999956 -0.00015444702250287732 0.000806206671319124 0
3.70000217 0.0008482718788713733 0.002512466838526901 0
3.79999641 8.217835784435355e-05 4.3079402016799555e-05 0
3.89999834 -0.00011700190077233651 0.0002272655494005669 0
3.99999384 -0.000211673172605422 0.00022922828383857005 0
4.10000509 -0.00014569591314781327 9.329090327716744e-06 0
4.20000805 1.643618827715299e-05 1.9401164033633447e-05 0
4.29999548 -0.0010024603100333568 0.0012436583982789898 0
4.40000093 0.01029969992953141 0.010237731848811153 0
4.09998724 0.00020603998175132234 0.0003476799141769867 1
4.20000085 0.0001325538467437665 0.00017782585376456588 1
4.29999548 -0.00017750355640051312 0.0002600615961252839 1
4.40000093 -2.3379360939784928e-05 3.36637206135985e-05 1
4.50000494 7.442974582850748e-05 0.0001374143696176255 1
4.59999433 4.4770132287502594e-05 3.076363166284502e-05 1
4.70000406 -6.1871883814101815e-06 1.9009598078486377e-05 1
4.79999876 -6.9290126945029865e-06 1.4586364228048057e-05 1
4.90000116 1.2731084871064724e-05 7.68416833621392e-06 1
5.00000235 -8.96602164537935e-06 8.126707573111705e-06 1
5.09999275 -2.227971606897002e-06 3.0439097187151017e-06 1
5.20000861 2.2685759738647333e-05 2.711317548418462e-05 1
5.29999677 1.3821857490302046e-05 1.1636957520378914e-05 1
5.39999506 1.0097738806413119e-05 1.9864249498809404e-05 1
5.49999306 3.6022325472723935e-05 2.3712945591164746e-05 1
5.60000792 2.4786769237742243e-05 1.6189377029464314e-05 1
5.70000046 0.00013559192661665584 5.7850126449895236e-05 1
5.80000912 0.0001452598871641004 4.335899060016681e-05 1
5.89999802 0.00010496262274891398 3.175849199728578e-05 1
6.00001586 0.00012465813704797481 2.9649890114535085e-05 1
6.09999378 0.0001617909024085959 3.2837754892624875e-05 1
6.20000359 0.00019431825687334878 3.493756905223917e-05 1
6.29999868 0.00021472069396360382 3.463879825905325e-05 1
6.39998379 0.00024127787840292258 3.443160373913398e-05 1
6.50000221 0.00028052190604408155 3.372492787176518e-05 1
6.60000923 0.0003037817636159744 3.210168305544763e-05 1
6.70001505 0.0003416653103958744 3.2501596738680496e-05 1
6.79998713 0.00042666240389510065 3.665342197457266e-05 1
6.89997542 0.0004353469935212011 3.461132676055773e-05 1
7.00003201 0.0005218783975117785 3.812355720774011e-05 1
7.10000843 0.0005754858053065464 3.99632982926975e-05 1
7.19999193 0.0006023465899574078 4.068568376685679e-05 1
7.29999144 0.0006945918949665522 4.5646222086127635e-05 1
7.40001911 0.0007803371792867596 5.071930379293498e-05 1
7.49998913 0.0008622768712344659 5.592631637951633e-05 1
7.60001548 0.0009630296973476087 6.36035400272449e-05 1
7.70000289 0.001008560532017278 7.483123481082522e-05 1
7.80001559 0.0008971490301762082 0.00013395020125615674 1
7.90000272 0.0001611228233592785 0.0002590880028377119 1
7.09996724 0.0005449606255426408 3.735002737145873e-05 2
7.20000888 0.0006172156256339279 4.109792295354031e-05 2
7.29998273 0.0007022388475223781 4.561608494321175e-05 2
7.40001464 0.000798738767555487 5.1144235619117814e-05 2
7.50000292 0.0009230876450322997 5.910644873181128e-05 2
7.59999188 0.0010169449323545964 6.511624744494225e-05 2
7.69998351 0.0011543511449427313 7.391453794691162e-05 2
7.8000305 0.0013133985021754736 8.409853782687777e-05 2
7.89999252 0.0015029025850992533 9.623271969149516e-05 2
7.99997619 0.0017052570451839084 0.00010918972717070207 2
8.10001869 0.0019641139577617527 0.00012576465688024437 2
8.20001735 0.002198762409485302 0.0001407894887653159 2
8.29999332 0.0024934223092932216 0.0001596569282279121 2
8.39999768 0.0027718175881512558 0.0001774829238043397 2
8.50003187 0.003048384252550379 0.0001951918309251395 2
8.59997466 0.003425095000960836 0.0002193130881616242 2
8.70002524 0.003834302625438831 0.0002455151607459978 2
8.79998164 0.004385403428191361 0.00028080282981973216 2
8.9000086 0.005087003876573986 0.00032572717818005745 2
9.00000528 0.00588564278032622 0.00037686501939578483 2
9.0999598 0.0068921211815064255 0.0004413110818462811 2
9.20001496 0.008101555855825858 0.0005187526866135458 2
9.30001859 0.009505758384092402 0.0006086655190436258 2
9.40000309 0.011147062295854108 0.000713760247627573 2
9.4999996 0.012982488568210713 0.0008312848721330489 2
9.60000733 0.015137761372653009 0.0009692896674570923 2
9.69999755 0.017557251655210906 0.0011242126361618895 2
9.80004394 0.020236752528119458 0.0012957844059973218 2
9.89998077 0.023205684848551938 0.0014858888309999113 2
9.99999084 0.026297988868477305 0.0016838928991948629 2
10.1000162 0.029517917486913035 0.0018900689289899576 2
10.1999796 0.03276296861512289 0.002097853584297451 2
10.2999993 0.0359927316770953 0.00230465932573026 2
10.3999934 0.03892526699361868 0.0024924332053538464 2
10.5000018 0.04173200928384916 0.0026721524012218723 2
10.5999963 0.044454980028394805 0.00284650760094408 2
10.700033 0.04712040026028113 0.003017177769841432 2
10.8000025 0.04985825114522295 0.003192485763439912 2
10.9000031 0.05267741739964724 0.0033730004811704816 2
11.000004 0.05584597931508717 0.0035758874371560824 2
11.1000039 0.05921203915739512 0.0037914204307653966 2
11.2000036 0.06269682264810482 0.004014555447081088 2
11.2999431 0.06615289459589066 0.0042358520276328795 2
11.4000148 0.0697860505683911 0.004468487518291794 2
