photon_energy_eV    total_yield    yield_error    energy_region
3.09999425 7.712898530696687e-05 1.8275154434125966e-05 0
3.19999892 0.00022353132043300393 5.798413773890069e-05 0
3.29999518 0.00026354184176781897 8.68669715073582e-05 0
3.40000055 0.00019274568519290724 5.533087743674167e-05 0
3.50000138 6.680621136771968e-05 2.3883699786839236e-05 0
3.60000485 -7.340910027343829e-05 0.00022425443202977574 0
3.69999881 0.00046902901261443276 0.00013395719676766052 0
3.80000112 0.00012610243564086662 3.51234552549299e-05 0
3.89999709 0.00014486114584170854 0.0002470624028545923 0
3.99999645 -0.001098744933027457 0.0006179806980805563 0
4.10000372 0.00025279724824658857 8.382665739178137e-05 0
4.20000805 5.205148227821488e-05 2.0343475615660532e-05 0
4.29999246 -0.012567521122649765 0.011220607798715062 0
4.39999302 0.025673071824470376 0.015172919278024263 0
4.09999136 -0.0001048018418254318 0.00011171603688497046 1
4.19999796 0.00031776115027369514 0.00010229553272783528 1
4.29999699 -0.00033290109428619206 0.00023801824397562946 1
4.40000409 -0.00019074949587827926 0.0001998168142930605 1
4.5000066 -0.0007949720067758803 0.00965681595825741 1
4.5999926 -0.00014089854739172925 0.00022619354770913073 1
4.69999684 -1.8198908843656946e-05 5.686443248974703e-05 1
4.80000629 -5.61122699509469e-05 0.000115945133770693 1
4.89999135 0.00035003848014154707 0.00014086612000368843 1
5.00001052 -3.212921073855498e-05 2.8779280302894116e-05 1
5.09998425 -0.0004293803670733779 0.0004014622599171909 1
5.20001524 0.00011482955424161973 0.0002847392869605533 1
5.30001283 7.681445954266023e-05 0.0001291389886751435 1
5.39998076 1.4905996566948864e-05 2.98503006232966e-05 1
5.49999553 4.401812434445346e-05 3.093987312202406e-05 1
5.60001561 1.9150726069053142e-05 1.6304563443274366e-05 1
5.70000311 6.771302928662454e-05 3.244151810636919e-05 1
5.80001187 8.094161932471884e-05 3.350320070450286e-05 1
5.89998096 6.541821164945036e-05 3.0123750688302938e-05 1
6.00002469 8.703266700307504e-05 3.216180898184809e-05 1
6.0999877 7.70885153106444e-05 2.6226154783739553e-05 1
6.20000987 6.406198030873417e-05 2.2680522806674715e-05 1
6.2999922 7.361381135544905e-05 2.3110174644440796e-05 1
6.39999383 9.393948166861322e-05 2.5818037344478898e-05 1
6.50000221 0.00011698033540112524 2.7292598509628297e-05 1
6.60000568 0.00010328698324529783 2.4867672634815838e-05 1
6.70000404 0.00011506064441676692 2.1667474531130344e-05 1
6.79999091 0.00015376917335679002 2.582007387027847e-05 1
6.89999098 0.00014807319750542532 2.279502647121792e-05 1
7.00001199 0.00017406431117367483 2.321362791079768e-05 1
7.10001667 0.00018730141927630846 2.2425977651267366e-05 1
7.1999877 0.00020645827073320722 2.206789391049201e-05 1
7.29999144 0.00022274854103082037 2.182321234548626e-05 1
7.39997884 0.0002578532196249796 2.3701993780618654e-05 1
7.50004429 0.00030529156028809865 2.728234250290193e-05 1
7.59997773 0.00033681619963755983 3.215090100055254e-05 1
7.69999804 0.00039329862637105093 4.847096112689522e-05 1
7.80002553 0.00045955041721132465 0.000114520004621015 1
7.89999252 0.0007240160505412589 0.0005184602256833908 1
7.09996724 0.00019158057952328562 2.1165966763910132e-05 2
7.20000464 0.0001958750807754532 2.0772543562147357e-05 2
7.29999144 0.00022517301254424327 2.1248626800956398e-05 2
7.40001016 0.0002571330783531908 2.2249838548891677e-05 2
7.50000752 0.0003007732312469366 2.376932284909227e-05 2
7.59998716 0.0003448535734256407 2.5549739851229467e-05 2
7.70000289 0.00048602365527715006 3.271997340453281e-05 2
7.80001559 0.0004770031724996802 3.241196827747551e-05 2
7.89999762 0.0005821253054991674 3.823973913990764e-05 2
8.00000757 0.0007044781630426281 4.526745646256421e-05 2
8.10001333 0.0008793222645385151 5.630409704580905e-05 2
8.19999537 0.001069893674314103 6.85066211747672e-05 2
8.29999895 0.0013130509244731181 8.407628199477432e-05 2
8.39995732 0.0015983424145354238 0.00010234385054228713 2
8.50005548 0.0019218154215627095 0.00012305622905680415 2
8.59998675 0.0023068667882360336 0.0001477115464428302 2
8.70003142 0.002764803078504306 0.00017703377603699877 2
8.79998164 0.003248374295491947 0.00020799744183718343 2
8.90001507 0.0038487868211795557 0.0002464426017940694 2
9.00000528 0.004472901235925253 0.00028640542315396336 2
9.09996657 0.0051743678657936555 0.00033132120294857037 2
9.20003571 0.00599640677511572 0.0003839573755925001 2
