photon_energy_eV    total_yield    yield_error    energy_region
3.09999661 0.00022235890974538853 4.785197118469455e-05 0
3.19999557 0.0006699523979371413 0.00011673727495168073 0
3.29999963 0.0009734738360070916 0.00019544632823677015 0
3.39999961 -0.00019545269414920867 9.057791558175039e-05 0
3.50000038 -0.00010063449671200155 5.562789412524353e-05 0
3.60000062 9.743194432958702e-05 0.00030958990498086686 0
3.69999657 0.0005407021055723678 0.00012505730513413934 0
3.79999877 0.00021687958387957436 5.7038566599261404e-05 0
3.90000331 0.00019440701281571543 0.00031649173107435325 0
3.9999873 -0.001014905839017813 0.0004691624277457719 0
4.10001334 0.0007722280778935774 0.0002933767960042023 0
4.20000373 -0.0007960014770226269 0.004317582730650377 0
4.29999094 0.0033230895737388633 0.003984432524356706 0
4.40000251 -0.10073762796082406 0.2630755356552032 0
4.09999823 -0.0008816451686551744 0.0022765866180697847 1
4.19999796 -0.00018701034500203127 0.00013218634477814157 1
4.29999548 0.00011992492367627591 9.359591811696502e-05 1
4.40000251 -0.0002562965534848334 0.00024355987621232198 1
4.50000329 0.0020046053905161463 0.000478893934156697 1
4.59999087 -0.00010793740922290005 8.738038626950383e-05 1
4.70000406 3.342072001746806e-05 0.00010737733061628977 1
4.79999687 6.940405773513509e-05 0.0001592338754865345 1
4.90000116 0.00045474449976033466 0.00010195170088878843 1
5.00000644 0.00015510557485303806 0.00022548672861650204 1
5.09999488 8.54109043581712e-05 0.00010085771975099233 1
5.2000064 0.00018133139073015918 0.00034650046514723146 1
5.30001054 8.14828648527942e-05 7.358487396441503e-05 1
5.39998552 2.4699992508628386e-05 4.829581467650734e-05 1
5.50000295 7.126084856948643e-05 3.666002541320717e-05 1
5.60000792 3.668559263280096e-05 2.4893185331909433e-05 1
5.70000046 7.785254374050878e-05 2.8088625116631547e-05 1
5.80000637 0.00010060090435156819 3.2038247098477375e-05 1
5.89998949 5.1147394352059434e-05 1.776851242114409e-05 1
6.00001292 7.342843105686803e-05 2.17365337842795e-05 1
6.1000029 0.00010563199636254827 2.4912914950349644e-05 1
6.20000673 0.00012948293588410756 2.777669987068955e-05 1
6.29999544 0.00012569554715272116 2.6882992697762907e-05 1
6.39999048 0.0001420032743563625 2.483787493472363e-05 1
6.49999531 0.00019105551877042525 2.9118855058420354e-05 1
6.60000568 0.000177745931599536 2.5366596508533392e-05 1
6.70001505 0.00020395039163287738 2.653530889359113e-05 1
6.79998713 0.00019967169895610977 2.3961349893307358e-05 1
6.89999487 0.00020252866305303785 2.3818802358625312e-05 1
7.00001199 0.0002494636751795826 2.4993882315162463e-05 1
7.10000843 0.00028292576288890977 2.6025950078603774e-05 1
7.19999193 0.0002905014981943406 2.4735232018558645e-05 1
7.29997402 0.0002987575460884854 2.4789328771018178e-05 1
7.40002806 0.00033972925634246504 2.7053139650195396e-05 1
7.49999833 0.0003935382359597879 3.11125300886145e-05 1
7.60001548 2.9124990555035414e-05 2.5224938075965503e-05 1
