photon_energy_eV    total_yield    yield_error    energy_region
3.09999268 0.00010693940491634933 0.00015398040781464258 0
3.20000143 -0.000794923005893603 5.089990765930305e-05 0
3.29999785 -0.00037593774189554247 2.407176066897123e-05 0
3.40000055 -0.00023468605725201106 1.5027239813779051e-05 0
3.49999738 -4.823242391535345e-05 3.088382026025355e-06 0
3.60000274 9.512895136510009e-05 0.0002889932962286523 0
3.69999657 -0.0004901946214574454 3.138777061713389e-05 0
3.79999877 -0.0001425496835679773 9.127633338924985e-06 0
3.89999834 0.00012001651353987628 0.00015665649619508415 0
3.99999384 0.0007965786718012582 0.0003342880832821013 0
4.09999823 -0.0003501935508070322 2.2423328129651795e-05 0
4.20001094 0.00014617694693885912 0.0003761162738812494 0
4.29999548 0.0010236473729428295 0.0008169032574841595 0
4.40000568 0.09408919780055552 0.33049714790517487 0
4.0999996 0.0018695607492407453 0.014009502172992001 1
4.19999364 0.00014035059803011113 0.00010363409206249239 1
4.29999548 0.0003442018121082259 0.00020389882194464656 1
4.39999935 0.00021326574120070877 0.0001951547701197822 1
4.50000329 0.0004902329927998168 0.0020812187699889464 1
4.59998914 -0.000887377738293306 5.681989903824211e-05 1
4.69999684 4.2049709926566417e-05 0.00012774328007146872 1
4.80000252 2.2944198222788382e-05 4.652510483666322e-05 1
4.89998939 -0.0007619498964229694 4.8788598494953644e-05 1
5.00000848 -7.914045485305777e-05 7.923793453537373e-05 1
5.09999488 -0.0006027606210629628 0.007334490350382269 1
5.20001303 -3.6317552149497495e-05 3.6173029274609166e-05 1
5.29999677 -5.7246942140393655e-05 5.440095614968025e-05 1
5.39999029 -1.5820232570276603e-05 3.0313808940317854e-05 1
5.50000295 -5.7067429145474495e-05 3.0395440048827363e-05 1
5.6000028 -3.746772223997256e-05 2.2507787919308743e-05 1
5.70000576 -7.577680363369895e-05 2.8613105144426073e-05 1
5.79998713 -6.309262573615694e-05 1.6983786241620742e-05 1
5.89999233 -4.4220748908779426e-05 1.0985403256359852e-05 1
6.00000116 -4.155200105828673e-05 8.999035799575416e-06 1
6.09999074 -5.581492678955347e-05 1.0342533757389926e-05 1
6.19999731 -7.807891470565423e-05 1.2528282629428832e-05 1
6.2999922 -6.257679091698079e-05 8.227931426749679e-06 1
6.40001057 -4.1414263862434134e-05 4.600435361200993e-06 1
6.50000566 -5.058009653016839e-05 4.880098625945327e-06 1
6.59999144 -3.382559278483765e-05 2.882669570481519e-06 1
6.70000771 -2.1703621111167525e-05 1.7355485250016031e-06 1
6.79999091 -4.285231875180697e-05 3.131779191230405e-06 1
6.89999876 -4.2368672861103144e-05 2.908416179395667e-06 1
7.00001199 -2.5899258981896926e-05 1.6858754097546861e-06 1
7.10001255 -1.9681069805420596e-05 1.2602033508969642e-06 1
7.1999877 -1.4849068379401026e-05 9.508042964344042e-07 1
7.29999144 -2.1740860479695e-05 1.39209430680181e-06 1
7.40001016 -5.4024788693157915e-06 3.459274339033476e-07 1
7.49999833 1.0019464195635364e-05 1.9734065560324016e-05 1
7.60001076 -3.0225945025614327e-06 1.9354048119282398e-07 1
7.70000773 -4.591940274470799e-05 2.9817679526121488e-06 1
7.80000067 -0.0001854940492927665 1.6853753569546078e-05 1
7.90000272 -0.0007983803321035451 0.00031191851387081624 1
7.099959 -5.925013859561556e-05 3.793859985128415e-06 2
7.20001311 -4.98607236991574e-05 3.192644084140172e-06 2
7.29998273 -4.092058577059003e-05 2.6201959455761475e-06 2
7.40001016 -1.8813751815450567e-05 1.204667902465578e-06 2
7.49997994 -2.7198813447145224e-05 1.7415738161283008e-06 2
7.60002964 -2.627451039557483e-05 1.6823895434058652e-06 2
7.69999804 -2.9471445107234693e-05 1.887093244783062e-06 2
7.80000067 -4.5179075851589435e-06 2.892872356101294e-07 2
7.89999252 7.430867886188808e-06 1.4635636314767763e-05 2
8.00000234 3.223406516293663e-05 1.4855224489147653e-05 2
8.10001333 3.4926045068795623e-05 1.5064384735902877e-05 2
8.19998988 5.010988341203404e-05 1.5415392839242805e-05 2
8.29999895 5.0714781042973206e-05 1.551562172654845e-05 2
8.40000921 6.424883692913202e-05 1.5806866202588966e-05 2
8.50002006 7.346362731052981e-05 1.5925154744625934e-05 2
8.59998675 7.263118348481526e-05 1.591982985450113e-05 2
8.70002524 8.919264996237812e-05 1.630826538139157e-05 2
8.79996898 9.218552659004066e-05 1.6471187493361195e-05 2
8.9000086 0.0002132134540219825 2.0386449735659945e-05 2
9.00000528 0.00014644263297164235 1.812656198164715e-05 2
9.09997334 0.00015558833198073223 1.8574690171219988e-05 2
9.20000805 0.00019072715354503817 1.989830227916062e-05 2
9.29999032 0.0002126326912905946 2.079470439941228e-05 2
9.40000309 0.00024100248093780787 2.203958901266111e-05 2
9.50000698 0.00027967076979799454 2.3786564609467522e-05 2
9.60000733 0.00031133406814766115 2.537929522937303e-05 2
9.70000524 0.0003863736955329812 2.9135239204999312e-05 2
9.80002039 0.0004110876903921984 3.056269724354069e-05 2
9.89999679 0.00046553204702688814 3.354872272921326e-05 2
10.0000072 0.0005305018990960014 3.715661842190174e-05 2
10.0999995 0.0005829131983230364 4.016845547931409e-05 2
10.1999541 0.0006704466054793701 4.5140224036422035e-05 2
10.3000426 0.0007405424278571502 4.9197980087838276e-05 2
10.3999757 0.0008206356868147452 5.382499682218095e-05 2
10.4999928 0.0009154105820605769 5.932983017031813e-05 2
10.6000147 0.0010277910696347198 6.589777217781779e-05 2
10.7000143 0.0011462333327496123 7.339474434682475e-05 2
10.8000216 0.001277359081801215 8.179088896586328e-05 2
10.8999837 0.001398139201368674 8.952459007588764e-05 2
10.9999545 0.001579973360446783 0.00010116765718775025 2
11.1000542 0.0018347391259834335 0.00011748062566950884 2
11.2000138 0.002147539437413562 0.00013750961822545684 2
11.2999014 0.002554273498696211 0.00016355330548534114 2
11.4000891 0.0030967729057166846 0.0001982902165041985 2
11.4999509 0.0038651918894218305 0.0002474930386948579 2
11.6000491 0.005145342023586202 0.00032946264221106594 2
11.7000145 0.006646375373739316 0.0004255756724666702 2
11.7999881 0.009278032011239121 0.0005940839164684306 2
11.9000069 0.0039478275700711805 0.0005667588336000202 2
11.0999133 0.001117208968332776 0.0012165646181645088 3
11.1999933 0.0012445592907216804 0.001322800882225165 3
11.2999848 0.003269842519121744 0.0012095367212889593 3
11.4000148 0.0041013863380285984 0.0012159888625596807 3
11.5000157 0.007011229324764775 0.0011138611540174395 3
11.6000051 0.009890168151161066 0.0009801750366807268 3
11.6999809 0.0132027190699158 0.0010334182589940971 3
11.8000223 0.014694962539066605 0.0010768575522045107 3
11.8999491 0.014950563295892196 0.001060098406167361 3
12.000053 0.01592641651486135 0.001098390944601948 3
12.0999648 0.01659199604383488 0.0011035765619400201 3
12.2000095 0.016180198275464408 0.0010480915815076427 3
12.3000409 0.015700284822452972 0.001005308742812477 3
12.3999921 0.015546465186083321 0.000995459480394161 3
12.499985 0.015435305998455493 0.00098834181950903 3
12.6000337 0.015791241158152627 0.0010111327899891426 3
12.6999702 0.01570525358659543 0.0010056268989535836 3
12.799965 0.01662937528115599 0.001064799559161366 3
12.9000645 0.01711629739200964 0.001095977786858856 3
12.999905 0.017790679236254808 0.0011391592941805647 3
13.100055 0.018498033644529455 0.0011844520757413486 3
13.1999943 0.018429396224645057 0.001180057136472782 3
13.3000247 0.018390493641534427 0.0011775661557446378 3
13.4000125 0.01791023939768866 0.0011468148798556496 3
13.4999365 0.01787397235362278 0.0011444926559668668 3
13.6000318 0.017555545166516234 0.001124103367570672 3
13.7000272 0.01775689172476353 0.0011369958378430415 3
13.7999478 0.017667878111262452 0.001131296185582339 3
13.9000103 0.017863244004167937 0.0011438057064226473 3
13.9999808 0.018495447472886534 0.001184286479958059 3
14.1000188 0.018934671068814645 0.0012124105124854561 3
14.1999477 0.018881099966242005 0.0012089802882323674 3
14.3000165 0.0188926308974641 0.0012097186280842509 3
14.4000144 0.0186098318212626 0.0011916106518927564 3
14.4999775 0.0183168480274478 0.001172850535579251 3
14.5999272 0.018176802394348684 0.0011638832397028152 3
14.7000989 0.017397962408651685 0.001114013147807832 3
14.7999005 0.017077346045894923 0.001093483683774978 3
14.9000142 0.01679621740148051 0.0010754826674061124 3
15.000039 0.01653867909671854 0.001058992169793225 3
15.0999811 0.016333010565743135 0.0010458229582375666 3
15.2000178 0.016334533418399678 0.0010459204683851183 3
15.3000498 0.01609465725616558 0.001030560899701283 3
15.3999342 0.01618290166777362 0.0010362112990091375 3
15.4999926 0.015816163063490502 0.001012728570550262 3
15.6000472 0.015667657811535788 0.001003219594768489 3
15.6999919 0.015411568339737352 0.0009868218677302498 3
15.8000014 0.015027727337203544 0.0009622440514638022 3
15.8999918 0.014666500950622862 0.0009391142771526517 3
16.0000424 0.014248025806769885 0.0009123187937889697 3
16.0999621 0.014111338590472373 0.0009035665415127515 3
16.2000439 0.01390874015691211 0.000890593912108795 3
16.2999447 0.013981351573322936 0.0008952433113121398 3
16.4000304 0.014009914090004447 0.0008970722047405944 3
16.4999956 0.01460712465995177 0.0009353123394934023 3
16.599971 0.015898001648916426 0.0010179687968492417 3
16.7000257 0.01904251965143186 0.0012639517996039275 3
16.7999562 0.02457767864573202 0.0018825955335020131 3
16.9000396 0.03252276062961695 0.0027368092918927827 3
17.0000709 0.040775913360217575 0.003387834913235548 3
17.0999553 0.04105343368059461 0.00338545883072705 3
17.1999325 0.051747383077379784 0.004195473159074612 3
17.2998383 0.053037719703365786 0.004268383029135896 3
17.4000209 0.049620763925653615 0.004031865499265963 3
17.5000691 0.0525053035407573 0.004479594454746282 3
17.6000342 0.05424383552159499 0.0052691431520938276 3
17.7000215 0.04951912475653485 0.005523991422764532 3
17.8000121 0.04108307526136283 0.004692956350542697 3
17.900013 0.04538930532530371 0.005109704862576574 3
15.0998321 0.018738773623832156 0.0011998669557052705 4
15.1999423 0.01985314287715248 0.0012712214034591236 4
15.3000306 0.019789888390578034 0.0012671711400980118 4
15.400031 0.019583439482958247 0.0012539519600562937 4
15.4998944 0.019149344682344426 0.0012261563306647542 4
15.600067 0.01846022489356657 0.0011820311344445734 4
15.6999919 0.01788190258508211 0.0011450004385395239 4
15.8000014 0.017666434183742297 0.0011312037291093251 4
15.9000331 0.017255263316318315 0.0011048759476400374 4
15.9999378 0.016970050394337282 0.0010866134099043793 4
16.1000256 0.0167119873292488 0.0010700893112358366 4
16.1999581 0.01684737836745555 0.001078758567618565 4
16.3000099 0.016605353447074436 0.0010632614112810143 4
16.4000743 0.01681016871402564 0.0010763759872811298 4
16.4998399 0.01653543388905089 0.0010587843751145027 4
16.6001286 0.01636840927312433 0.00104808958144963 4
16.7000029 0.016050234099335484 0.0010277164297792624 4
16.8000024 0.015932217035738185 0.0010201596505757572 4
16.8999229 0.015568065839114248 0.0009968425970438282 4
17.0000473 0.015157857425565947 0.0009705764426919282 4
