photon_energy_eV    total_yield    yield_error    energy_region
3.09999739 -0.00010496913456335711 2.2710980892890446e-05 0
3.19999557 -8.072907844587834e-05 5.169183188624215e-06 0
3.29999874 0.0008252022229039643 0.00079288486263265 0
3.39999772 5.7942101011543316e-05 9.777376476009318e-05 0
3.50000239 7.3137768519982175e-06 4.046504722721887e-06 0
3.60000168 1.2951386774412734e-05 3.9345161498782714e-05 0
3.70000105 8.608073604866495e-05 0.00015769415145111898 0
3.79999405 1.4536625606565985e-05 6.565737766359077e-05 0
3.89999958 -1.897635351699787e-05 8.4274715702494e-05 0
3.99999645 1.5426057582889562e-05 6.473619498652676e-06 0
4.10000372 -0.00018482176400253086 1.1834367166896995e-05 0
4.20000805 -1.4384703275227999e-05 9.210704218989209e-07 0
4.29999094 -0.0013775062321358868 0.0033191985112138254 0
4.40000409 0.0003776575987519494 0.033456477626988404 0
4.09999548 -0.00029295223253754317 1.8758095405712067e-05 1
4.19999364 0.0024032364861748885 0.07670085167409411 1
4.29998792 -5.051696254516469e-05 5.864220802463769e-05 1
4.40001042 -1.312950128840601e-05 1.5415252610257897e-05 1
4.50000494 9.365386943178914e-05 0.00019087345023009777 1
4.59999087 1.4682044572064607e-05 7.313382814603734e-06 1
4.70000225 -3.954123410354611e-07 1.2142537358972145e-06 1
4.79999687 -3.3836782358897025e-06 7.3325229966534365e-06 1
4.8999992 2.6094847802532108e-05 5.935230275381923e-05 1
4.99998805 -4.296483191709595e-06 3.9488299301692034e-06 1
5.10001401 -1.836854796147344e-05 1.8521918471139308e-05 1
5.2000042 -1.4480501683547829e-05 1.978361827860551e-05 1
5.30001283 -1.6781509654907213e-05 1.6283725564806197e-05 1
5.39998552 -3.7102413525607004e-06 6.8815341006539845e-06 1
5.49999306 -1.449536025500468e-05 7.567249749229687e-06 1
5.60000792 -7.746478546980343e-06 4.641814853825583e-06 1
5.69999515 -9.504885825592114e-06 3.026103380995449e-06 1
5.80001462 -8.717488420005156e-06 2.03521627871448e-06 1
5.89999802 -2.3012010106477066e-05 6.231899896512931e-06 1
6.00000998 -4.0046617734643564e-05 8.673010624456994e-06 1
6.0999877 -4.091923068671206e-06 8.584202054645781e-07 1
6.20000673 -3.253918679762395e-05 4.623152493876662e-06 1
6.29999868 -3.568028325377687e-05 4.808774012490652e-06 1
6.40000722 -2.816522422506497e-05 3.0926617551945824e-06 1
6.49999876 -2.4468773063022495e-05 2.3455532726201776e-06 1
6.59999144 -2.699841973862917e-05 2.363718878162114e-06 1
6.70001138 -2.1703621111167525e-05 1.7355485250016031e-06 1
6.79999091 -2.756649784574248e-05 2.0153555114253027e-06 1
6.89999098 -2.9089674909026116e-05 2.008574313246985e-06 1
6.99999598 -3.390677892623794e-05 2.212889078492317e-06 1
7.10001667 -2.737770071166547e-05 1.7530281899204775e-06 1
7.1999877 -2.4228016045347772e-05 1.551349967648783e-06 1
7.29999579 -2.241698132418456e-05 1.4353871644696568e-06 1
7.40001911 -1.8690576730331768e-05 1.1967808487358574e-06 1
7.49998913 -2.8773706260479475e-05 1.8424161595724943e-06 1
7.60000132 -3.299014006217535e-05 2.1123996542841945e-06 1
7.70000289 -5.582495173969225e-05 3.6186682536164914e-06 1
7.80002553 -5.6208255254478566e-05 5.181336557606226e-06 1
7.89999252 -0.00023699559702013726 8.77387488147386e-05 1
7.099959 -3.662608198944181e-05 2.345213533087976e-06 2
7.20000888 -1.7128585602732277e-05 1.0967646162579838e-06 2
7.29999579 -2.5586030128043478e-05 1.6383052965256231e-06 2
7.40001016 -2.4867705965215534e-05 1.5923101079522504e-06 2
7.49998913 -2.145719245814582e-05 1.3739306909601485e-06 2
7.60001548 -2.5037627494765398e-05 1.6031903945954742e-06 2
7.70000289 -1.3976425387099118e-05 8.949278814880615e-07 2
7.80000564 -2.6888598882449577e-05 1.721710392148227e-06 2
7.89999252 -3.087654097726217e-05 1.977063278995959e-06 2
