photon_energy_eV    total_yield    yield_error    energy_region
3.09999739 5.3890336688170176e-05 2.2407387022444014e-05 0
3.19999808 0.00019783785428081115 9.615668481535841e-05 0
3.30000052 0.00017552288707688285 6.620212979257342e-05 0
3.39999677 0.00012860637479354981 6.10292837827327e-05 0
3.49999738 3.128127972536758e-05 1.1584102612046533e-05 0
3.60000591 -3.22286326839772e-05 9.86108798701005e-05 0
3.70000105 0.00032410620045278794 0.00012695058250501807 0
3.8000023 6.0361020983536686e-05 2.1954781008811975e-05 0
3.89999834 -0.00025188473764749676 0.0003453585322656618 0
3.99999514 -0.00025692335426253656 0.00015088566239091264 0
4.09998998 8.145867952704923e-05 4.771883427036446e-05 0
4.20000949 4.9856989369549915e-05 2.2592594235292466e-05 0
4.29999246 -0.0006294047534868107 0.0005488710377573534 0
4.39999144 0.010657129314869597 0.005997158504400806 0
4.09999411 0.00013367653450436243 5.674931466404724e-05 1
4.19999508 0.0002631446441361207 0.00023897750597435286 1
4.29999397 -0.00010749349913245746 7.80375592733759e-05 1
4.39999935 -6.694175071645453e-05 6.714741175120424e-05 1
4.5000066 3.053363159261476e-05 1.020155294133952e-05 1
4.59999087 9.287514602795212e-05 5.285201760880373e-05 1
4.70000225 -1.0090074576092561e-05 3.09204425154645e-05 1
4.80000064 -2.8910149035072897e-05 6.062512249120674e-05 1
4.90000901 1.060979788609884e-05 2.6265215937525355e-06 1
4.99999418 -4.6343324392301046e-05 3.5728751934212345e-05 1
5.09999275 -4.9082697636336404e-05 5.145474597501077e-05 1
5.20001082 -1.966029103591434e-05 1.8004706115742885e-05 1
5.30000136 -3.9520979001299226e-05 2.8490719251721617e-05 1
5.39999744 -1.2752142969824484e-05 2.3678105626460594e-05 1
5.50000789 -3.181224554894939e-05 1.4612267364050834e-05 1
5.59999767 -2.3325584709760096e-05 1.353471288398143e-05 1
5.70000046 -6.177287948148272e-05 2.0483425556124628e-05 1
5.79999812 -0.00025165879346160277 5.910670319192147e-05 1
5.89998665 -4.928900882115854e-05 1.2883590088829305e-05 1
6.00002175 -5.117630350137506e-05 9.980521896442569e-06 1
6.09999986 -4.4488462630046486e-05 7.3268661382448e-06 1
6.20000359 0.00015215437036890782 2.333033110835932e-05 1
6.29999868 -5.7488348521950695e-05 7.174559785629019e-06 1
6.39998379 -4.433106205918964e-05 4.884229548799987e-06 1
6.50000912 -4.420243263379045e-05 4.175924886781574e-06 1
6.599995 -4.4245615513100924e-05 3.7801084918065317e-06 1
6.70000771 -4.164986088543604e-05 3.277961600744116e-06 1
6.79999847 -4.5951456975519065e-05 3.3314312980058105e-06 1
6.89998709 -5.2710523156561456e-05 3.5936767390581492e-06 1
7.00002 -5.97221671992573e-06 3.8631815512254694e-07 1
7.10000019 -3.732828397745931e-06 2.39017639877846e-07 1
7.20000041 -1.2096232199115347e-05 7.745367757577114e-07 1
7.29998709 2.7784355450050077e-06 1.6930932615126844e-05 1
7.40002359 1.3196463196552994e-05 1.7467035404878333e-05 1
