photon_energy_eV    total_yield    yield_error    energy_region
3.09999582 6.0719415935390973e-05 6.074181750303453e-05 0
3.19999557 -0.0001124437682484054 7.199914178196468e-06 0
3.29999874 -0.0005364570254408793 3.4350009819416244e-05 0
3.39999961 -0.0006736656209462683 4.3135646654063006e-05 0
3.49999538 -1.7158891581763473e-05 1.0987051457467217e-06 0
3.60000803 0.001663043455593821 0.005052178155091776 0
3.69999545 -0.014978410331249156 0.0009590862223023606 0
3.8000023 -4.161674614250303e-05 2.6647719590815116e-06 0
3.90000207 7.175442358179817e-05 9.366041599840004e-05 0
3.99999907 0.0008533072827321677 0.0003580945185868129 0
4.10000097 -3.432608388998483e-05 2.197941797321151e-06 0
4.20000517 0.0001334345400192483 0.0002463507432123997 0
4.29999548 0.07794508294077351 0.06220266259868283 0
4.40000093 -0.029879077771560993 0.01222299607134703 0
4.09998724 -0.00015782533288550055 1.0105752142800562e-05 1
4.20000085 5.583449262112304e-05 3.089163679097299e-05 1
4.2999985 0.00020469823291658414 0.00012125946778199693 1
4.40000251 0.00019091245221020426 0.00017469976900332315 1
4.49999667 3.9939784640063106e-05 3.063503567401525e-05 1
4.59999087 -3.2398678205942805e-05 2.0745276168125977e-06 1
4.70000767 -4.32465046888638e-05 0.00015026062859984775 1
4.79999123 3.858701818999142e-05 7.82448377228762e-05 1
4.90000704 0.000263297698849423 0.001973014081341195 1
4.99999826 -0.0002573015035538858 0.0007817005729130099 1
5.09999913 0.0001456496824132972 0.00012696811737641895 1
5.2000064 -3.463234172687206e-05 3.3953250003967206e-05 1
5.30000365 -2.869115334576551e-05 2.2431385821203344e-05 1
5.39998552 -1.8174513142847376e-05 3.5968866538025205e-05 1
5.50000542 -7.509366069160628e-05 4.9768485660330855e-05 1
5.60000792 -9.031408346238886e-05 8.939899232967213e-05 1
5.6999978 -4.3131529462887505e-05 1.6153073716736534e-05 1
5.79999812 -8.699170724115298e-05 2.974559253697359e-05 1
5.89998949 -4.419399908435725e-05 1.1926012012692755e-05 1
6.00002763 -5.851986953840831e-05 1.2992147933143219e-05 1
6.0999877 -4.758656956525646e-05 9.246076852149159e-06 1
6.20000673 -5.0412554322797344e-05 7.486087532571866e-06 1
6.29998571 -4.201134767741224e-05 5.617312720877889e-06 1
6.40001391 -4.53937845346518e-05 5.126200966773265e-06 1
6.50000566 -5.664469250347658e-05 5.589441427653789e-06 1
6.59999144 -5.5810458681738414e-05 4.998133321838926e-06 1
6.70000037 -5.974854828322363e-05 4.721628403234427e-06 1
6.80000225 -3.7684011972383765e-05 2.7391167538493397e-06 1
6.89999098 -4.700574489848029e-05 3.2448729713453107e-06 1
6.99999998 -5.169068147435434e-05 3.35914915865297e-06 1
7.10000843 -4.598205323162984e-05 2.944287995343765e-06 1
7.19999193 -4.317069770749293e-05 2.7642734083773473e-06 1
7.29999579 -4.895443590766923e-05 3.1346133509024987e-06 1
