photon_energy_eV    total_yield    yield_error
5.20000861 7.481886852813422e-05 0.0001588098139755249
5.30001283 0.00014832534260920144 0.00040137362528112864
5.50000789 8.46709849775294e-05 8.00851619768141e-05
5.60000792 3.5731156179667595e-05 2.8951834251954178e-05
5.70000046 2.8561449325135733e-05 2.2647762270723056e-05
5.80000362 3.7578417194069606e-05 2.789124866814792e-05
5.89998949 1.6121880393271815e-05 1.8275719854664528e-05
6.00002763 2.8782085484540602e-05 1.9426718559588814e-05
6.09999682 4.657797807548343e-05 2.1933006982271557e-05
6.20000987 4.3968048755582426e-05 2.1865081224872295e-05
6.29998895 2.742532238029566e-05 2.122072370925304e-05
6.40001391 2.57726448823052e-05 1.9580650858385388e-05
6.49999876 0.00018247900697146934 2.4408196947150067e-05
6.599995 9.886274676907963e-06 2.398476252559249e-05
6.69999671 2.995561461889388e-05 2.2026887024191693e-05
6.79999091 2.9096931467306587e-05 2.262923539172875e-05
6.8999832 3.379979134957135e-05 2.0792865936089473e-05
7.00002801 5.029095809838703e-05 2.0398713642717874e-05
7.10000843 3.291257593398001e-05 1.9550585303170826e-05
7.19998346 2.8291813331939715e-05 1.7800773343621002e-05
7.3000045 1.547501783991098e-05 1.741259626004313e-05
7.40000122 1.3534268086756371e-05 1.7914158993164075e-05
7.50004429 2.265339071061592e-05 1.534540764862461e-05
7.5999966 5.50895437594604e-06 1.4723976907363895e-05
7.6999932 1.6447634040659175e-05 1.4729073454967141e-05
7.80001061 2.010897443151664e-05 1.455275581142761e-05
7.90000782 2.2800697189246038e-05 1.4694252962257437e-05
7.99999188 1.6146137196209984e-05 1.4708995830989056e-05
8.1000026 1.0384216882627445e-05 1.4869309345208889e-05
8.20000087 2.395238449290273e-05 1.5070471531638359e-05
8.29999332 6.535830230710884e-06 1.5150071295778472e-05
8.39999191 1.6313155639067418e-05 1.539346684425416e-05
8.50002596 1.0941076211626522e-05 1.5250678653482459e-05
8.59999279 1.3055504215671644e-05 1.5347143732137104e-05
8.70000668 4.077778713550353e-05 1.5711324332333477e-05
8.79998796 1.583670373493036e-05 1.549930191727624e-05
8.90000212 4.0075596667457004e-05 1.5891746825428787e-05
9.00000528 2.5131468341935966e-05 1.5812332935271685e-05
9.09998687 1.9714797043255216e-05 1.60228119693265e-05
9.20003571 1.9334999465671173e-05 1.621349171976186e-05
9.29996912 3.25189325526691e-05 1.6395485756438503e-05
9.40002475 2.2202591319375757e-05 1.6519962674846677e-05
9.49997748 4.238870816959282e-05 1.6808997856672446e-05
9.60000733 4.0819262649999884e-05 1.7061182477642207e-05
9.69999755 5.739684815156648e-05 1.7559925644975988e-05
9.80001255 7.545408052283158e-05 1.8175899926947386e-05
9.89998077 6.376647721895946e-05 1.8399450413096297e-05
9.99999901 9.47295269689875e-05 1.9275501414270907e-05
10.1000162 0.00010806838482730614 1.999435819554379e-05
10.1999626 0.00013358492010740703 2.097689165653887e-05
10.300034 0.0001351566997088343 2.14256613742706e-05
10.3999669 0.00014138521909863531 2.1894145948603105e-05
10.5000018 0.0001872324850343271 2.343306084119837e-05
10.6000055 0.00017822763436507543 2.3495205889697115e-05
10.7000236 0.00021982740757818685 2.5138189502529773e-05
10.8000025 0.00023463353077454808 2.6050837313387285e-05
10.9000129 0.0002674126160961436 2.7721899135935276e-05
10.9999842 0.00030450428658070777 2.972617796263391e-05
11.1000139 0.000348230069163297 3.217716842258374e-05
11.2000036 0.0004314369663301519 3.641518497873009e-05
11.2999744 0.0004711730858667227 3.897943570884734e-05
11.3999935 0.0006010193590712964 4.598967245724018e-05
11.5000265 0.0007518942800809203 5.460266261172463e-05
11.6000051 0.0009454651282971526 6.610328313849641e-05
11.6999921 0.0012687990996054002 8.63137173292704e-05
11.8000223 0.0018377517296429824 0.00013180615317170426
11.9000185 0.0015997515911531672 0.0005609351253345618
12.0000059 0.0020142535442996354 0.0005397453557996881
12.0999767 0.0018534091796902502 0.00046393380807975803
12.2000095 0.0017378572123535336 0.0003767258171694911
12.3000162 0.0014723196314411614 0.00030794095493236374
12.4000047 0.0013046663287854007 0.0002748008185767713
12.499985 0.0018756301646078064 0.00027902625262218655
12.6000078 0.0018118580514804037 0.00028252817290613666
