photon_energy_eV    total_yield    yield_error
7.60000604 6.099279847025484e-06 1.5558379350263715e-05
7.70000289 1.7891382780191667e-05 1.5659562350977552e-05
7.79999073 1.8656825455712002e-05 1.5392220691198966e-05
7.90000272 1.2657236059772584e-05 1.509277623941341e-05
8.00000757 3.5617251653337323e-05 1.660818127451284e-05
8.09998116 4.333995621351843e-05 1.749494154503839e-05
8.20002834 0.0001026913907675998 2.611241206258033e-05
8.29997081 0.0001591671730205036 3.6474584496709655e-05
8.40002074 0.0002150600764281802 4.736818375462299e-05
8.50003187 0.00036594252574910865 7.789938096341565e-05
8.59998675 0.0004925440411479633 0.00010400506321576956
8.70001905 0.0007206838190561142 0.0001513616754740762
8.79998164 0.0009776152506544976 0.0002052992026374445
8.90001507 0.0013473471553717745 0.0002829429026280726
8.99999866 0.0017573911797691564 0.0003690521477515228
9.09998687 0.002327520557200894 0.0004887793170121877
9.20000805 0.0029856180011208376 0.0006269797802353759
9.30000446 0.00381146418918926 0.0008004074797297444
9.40001031 0.00486523993548924 0.0010217003864527402
9.49997748 0.006085701233354289 0.0012779972590044005
9.60000733 0.00763776081456299 0.0016039297710582281
9.70000524 0.009484044239461357 0.001991649290286885
9.80003609 0.011636013415651122 0.0024435628172867355
9.89998878 0.014149328370421339 0.002971358957788481
9.99998267 0.016971099455807298 0.003563930885719532
10.0999745 0.02021355182799834 0.0042448458838796515
10.1999881 0.023755248549555227 0.004988602195406598
10.3000166 0.027546557031190935 0.005784776976550096
10.3999846 0.03147496210854723 0.006609742042794916
10.5000018 0.03559712847777959 0.007475396980333714
10.6000147 0.03986082758977614 0.00837077379385299
10.7000143 0.044309518634688086 0.009304998913284498
10.8000121 0.04911128882564759 0.010313370653385993
10.9000031 0.05394785961056682 0.011329050518219036
10.9999545 0.059245003324586314 0.012441450698163128
11.1000643 0.06508716765871457 0.01366830520833006
11.1999933 0.07124696231408247 0.014961862085957315
11.2999744 0.07757971524572914 0.01629174020160312
11.3999723 0.08435632061813648 0.01771482732980866
11.5000589 0.09152267317067017 0.019219761365840735
11.5999611 0.09868049942643448 0.02072290487955124
11.7000704 0.10547863599296582 0.022150513558522825
11.7999654 0.10885553366731952 0.0228596620701371
12.0000412 0.13251169196702434 0.019876753795053655
12.0999648 0.1466620907992458 0.021999313619886874
12.2000217 0.16018976455218814 0.02402846468282822
12.3000162 0.17228825193445063 0.025843237790167596
12.4000047 0.18691365856979125 0.028037048785468685
12.4999722 0.1981502340902171 0.029722535113532567
12.6000467 0.2035558542543527 0.030533378138152906
12.6999702 0.20526731053444952 0.030790096580167427
12.8000185 0.21090699605423185 0.03163604940813479
12.8999421 0.21582493317023196 0.0323737399755348
13.0000708 0.22609567725838758 0.03391435158875814
13.0999849 0.23467849879061534 0.0352017748185923
13.1999943 0.24316320503478306 0.03647448075521746
13.2999958 0.2554441595353531 0.03831662393030297
13.4000125 0.2653220049362704 0.039798300740440565
13.4999514 0.27155262291988813 0.04073289343798322
13.6000318 0.2778664465137282 0.04167996697705924
13.6999812 0.28291621127407046 0.042437431691110576
13.7999945 0.2854229091091517 0.042813436366372755
13.9000103 0.28973349428161094 0.04346002414224165
14.0000128 0.29663741751735306 0.04449561262760296
14.0999863 0.3001050460821956 0.04501575691232934
14.1999148 0.3034358420257095 0.045515376303856415
14.3000833 0.30584794194528414 0.04587719129179262
14.3999467 0.3075592685788097 0.04613389028682145
14.5000634 0.3108740558595585 0.04663110837893378
14.5999969 0.3128786990885994 0.04693180486328992
14.7000106 0.3127878122571471 0.04691817183857206
14.7999363 0.31367580755290536 0.04705137113293581
14.8999416 0.313579165729589 0.04703687485943836
15.0001309 0.31327396169240795 0.0469910942538612
15.1000184 0.3108554776226515 0.046628321643397724
15.1999612 0.3088010239537878 0.04632015359306818
15.2999541 0.3080756080469979 0.046211341207049686
15.3999923 0.3070256317499715 0.04605384476249574
15.5000122 0.3051137506133141 0.04576706259199712
15.6000472 0.3029474302794301 0.04544211454191452
15.6999516 0.30107313695793547 0.04516097054369031
15.799981 0.2995892070895083 0.04493838106342625
15.9000124 0.2967701008872384 0.04451551513308576
16.0000424 0.2940533003334732 0.04410799505002097
16.0999621 0.29187372360775915 0.04378105854116388
16.200001 0.28867348093476747 0.043301022140215126
16.2999665 0.28577398078286814 0.042866097117430224
16.3999864 0.28129426309489286 0.042194139464233935
16.5000178 0.27388683224662935 0.04108302483699441
16.599971 0.25756692291654515 0.03863503843748177
16.6000836 0.23292035944330866 0.034938053916496306
16.7000257 0.23661399525993693 0.03549209928899054
16.7999332 0.23873792314233153 0.03581068847134974
16.9000396 0.2386407791748865 0.03579611687623297
17.0000709 0.2383927946853044 0.03575891920279567
17.0999075 0.23967341869940023 0.03595101280491004
17.1999083 0.23815367883753732 0.0357230518256306
17.3000584 0.23676151658071065 0.0355142274871066
17.3998477 0.233726893166006 0.03505903397490089
17.5001442 0.22969522073503057 0.034454283110254585
17.6000089 0.22644530677974617 0.03396679601696192
17.7000983 0.22232962381548577 0.033349443572322876
17.7999862 0.21920504096781876 0.032880756145172815
17.8999606 0.21446275475415413 0.03216941321312311
18.0000583 0.21021339004153203 0.0315320085062298
18.1000235 0.2064344937960596 0.030965174069408942
18.1999684 0.20163997516901583 0.03024599627535237
18.2999559 0.19776108170801043 0.02966416225620157
18.4000798 0.19288931402201784 0.02893339710330268
18.4999629 0.18852324109230384 0.028278486163845575
18.6000316 0.18495436957430172 0.027743155436145264
18.6999315 0.18057551402306093 0.027086327103459137
18.7999861 0.17656330604726048 0.026484495907089074
